review,rating,date,bank,source,language,sentiment,sentiment_score,themes
"screenshot isn't working, Please modify it",2,2024-07-22,BOA,Google Play,en,NEGATIVE,0.9996084570884705,"['App Performance', 'User Interface']"
Naziriet measho 89160437,1,2024-07-21,BOA,Google Play,en,NEGATIVE,0.9862651228904724,['Other']
Ahmed Mohammed husen,3,2024-07-21,BOA,Google Play,other,POSITIVE,0.9124148488044739,['Other']
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,BOA,Google Play,en,NEGATIVE,0.9996222257614136,['App Performance']
I have experiance,5,2024-07-19,BOA,Google Play,en,NEGATIVE,0.807029664516449,['Other']
The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19,BOA,Google Play,en,NEGATIVE,0.9997739195823669,"['App Performance', 'Transaction Issues']"
Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19,BOA,Google Play,en,NEGATIVE,0.999760091304779,['App Performance']
ርይርፍ,3,2024-07-19,BOA,Google Play,am,POSITIVE,0.3085778057575226,['Other']
The previous application is much better than this one,1,2024-07-18,BOA,Google Play,en,POSITIVE,0.9991149306297302,['Other']
"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18,BOA,Google Play,en,NEGATIVE,0.9994294047355652,"['User Interface', 'Fees & Charges']"
mal,5,2024-07-16,BOA,Google Play,other,NEGATIVE,0.9996137022972107,['Other']
It is not working at all,1,2024-07-16,BOA,Google Play,en,NEGATIVE,0.9997811913490295,['App Performance']
The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,BOA,Google Play,en,NEGATIVE,0.999705970287323,['Transaction Issues']
😞😞😞😞,1,2024-07-15,BOA,Google Play,unknown,NEGATIVE,0.6970565915107727,['Other']
😡😡😡😡😡😡😡,1,2024-07-15,BOA,Google Play,unknown,NEGATIVE,0.6970565915107727,['Other']
The worst banking app,1,2024-07-15,BOA,Google Play,en,NEGATIVE,0.9998050332069397,['Other']
The app is constantly crashing and freezing when to send to BOA customers' accounts.,1,2024-07-15,BOA,Google Play,en,NEGATIVE,0.9988401532173157,['App Performance']
No work app,5,2024-07-15,BOA,Google Play,other,NEGATIVE,0.9968982934951782,['Other']
Is ok but stop sundenly,5,2024-07-15,BOA,Google Play,en,POSITIVE,0.9309316873550415,['Other']
🤷🤷🤷,3,2024-07-15,BOA,Google Play,unknown,NEGATIVE,0.6970565915107727,['Other']
experienced,5,2024-07-14,BOA,Google Play,other,POSITIVE,0.9950610995292664,['Other']
Very poor app. Its Always cresh and not compatible,2,2024-07-13,BOA,Google Play,en,NEGATIVE,0.999818742275238,['Other']
"It's not functional at all. It keeps saying ""error"". Unable to activate.",1,2024-07-13,BOA,Google Play,en,NEGATIVE,0.9998112320899963,['Transaction Issues']
I can't believe that Abyssinia develop this kind of trash app it have a lot of issues 👎👎👎,1,2024-07-13,BOA,Google Play,en,NEGATIVE,0.9983154535293579,['Other']
The new app is very good,5,2024-07-12,BOA,Google Play,en,POSITIVE,0.9998589754104614,['Other']
It's very good but sometimes isn't work probably,5,2024-07-12,BOA,Google Play,en,NEGATIVE,0.9371029138565063,['Other']
It doesn't work,1,2024-07-12,BOA,Google Play,other,NEGATIVE,0.9997813105583191,['Other']
ጭራሽ አይነፋም,1,2024-07-12,BOA,Google Play,am,POSITIVE,0.34280773997306824,['Other']
"This is the most stupid app I've seen, why would I turn off developer mode just because you can't make your app secure, this clearly indicates the app has very poor implementation and unskilled developers.. There are a lot of people who need developer option for different reasons. Please for the sake of the bank, fix this thing... Even the most secure international banking apps don't require it. Not to mention the lag and crashes",1,2024-07-12,BOA,Google Play,en,NEGATIVE,0.9997655749320984,"['App Performance', 'User Interface']"
The worst mobile banking app,1,2024-07-11,BOA,Google Play,en,NEGATIVE,0.9997923970222473,['Other']
It is not fast,3,2024-07-11,BOA,Google Play,en,NEGATIVE,0.99720698595047,['App Performance']
Useless,1,2024-07-11,BOA,Google Play,other,NEGATIVE,0.9997991919517517,['Other']
The app keeps crashing it stops responding while I'm using it or trying to open the app. Now I have to go to the bank in person to do any banking activities. In short it is the worst mobile banking system in Ethiopia,1,2024-07-11,BOA,Google Play,en,NEGATIVE,0.9997914433479309,['App Performance']
ሀየ,5,2024-07-10,BOA,Google Play,am,NEUTRAL,0.0,['Other']
Too late!,1,2024-07-10,BOA,Google Play,other,NEGATIVE,0.9988941550254822,['Other']
No work,5,2024-07-10,BOA,Google Play,other,NEGATIVE,0.999386191368103,['Other']
"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",5,2024-07-09,BOA,Google Play,en,POSITIVE,0.9995549321174622,"['App Performance', 'User Interface']"
After update it doesn't work well,2,2024-07-09,BOA,Google Play,other,NEGATIVE,0.9996452331542969,['Other']
Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,1,2024-07-08,BOA,Google Play,en,NEGATIVE,0.9983060359954834,['Transaction Issues']
Good but Very slow.,1,2024-07-08,BOA,Google Play,en,POSITIVE,0.9877548813819885,['App Performance']
Very good app,5,2024-07-07,BOA,Google Play,en,POSITIVE,0.9998675584793091,['Other']
"It is so bad apps ,it doesn't work",1,2024-07-06,BOA,Google Play,en,NEGATIVE,0.9998026490211487,['Other']
"From now on I will never going to use this app,It is a trash app.No one care about this app from bank I will rate them 0/5.",1,2024-07-06,BOA,Google Play,en,NEGATIVE,0.9991281628608704,['Other']
It usually crashes and unable to process also it request to off the developer options,1,2024-07-05,BOA,Google Play,en,NEGATIVE,0.9996892213821411,['App Performance']
Miliyone.,5,2024-07-05,BOA,Google Play,other,NEGATIVE,0.9675788879394531,['Other']
🙏🙏🙏,5,2024-07-05,BOA,Google Play,unknown,NEGATIVE,0.6970565915107727,['Other']
"I can't believe in this day and age, one of the major banks of the country can't seem to understand that having a working mobile payment option is a **MUST** to survive. I have decided to move my accounts to CBE and Awash because of this. Can't be bothered with this useless app.",1,2024-07-04,BOA,Google Play,en,NEGATIVE,0.9974097609519958,"['App Performance', 'Fees & Charges']"
Is it even working these days? Please check it.,1,2024-07-04,BOA,Google Play,en,POSITIVE,0.9892704486846924,['App Performance']
"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",1,2024-07-04,BOA,Google Play,en,NEGATIVE,0.9995259046554565,['App Performance']
Please make it functional.,5,2024-07-03,BOA,Google Play,en,POSITIVE,0.9997920393943787,['Other']
its best app but its don't working in poor connection area so,5,2024-07-03,BOA,Google Play,en,NEGATIVE,0.9705929756164551,['App Performance']
Please Recover thank you,5,2024-07-02,BOA,Google Play,en,POSITIVE,0.9997314810752869,['Other']
This app doesn't work,1,2024-06-30,BOA,Google Play,en,NEGATIVE,0.9997921586036682,['Other']
"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",1,2024-06-27,BOA,Google Play,en,NEGATIVE,0.972609281539917,['App Performance']
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,BOA,Google Play,en,NEGATIVE,0.9977184534072876,['Other']
It demands to disable developer option.,1,2024-06-27,BOA,Google Play,en,NEGATIVE,0.9994282126426697,['Other']
"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",1,2024-06-26,BOA,Google Play,en,NEGATIVE,0.9996359348297119,"['Transaction Issues', 'Customer Support']"
Open Open service,5,2024-06-25,BOA,Google Play,other,POSITIVE,0.9997770190238953,['Customer Support']
አፑ በጣም አስቸጋሪ ሆኗል,1,2024-06-25,BOA,Google Play,am,POSITIVE,0.39043503999710083,['User Interface']
I like this super app!,5,2025-11-26,Dashen,Google Play,en,POSITIVE,0.999667763710022,['Other']
Very disappointing application. it's getting worst by the day. both Amole and their super app. Just abysmal. Very sad.,1,2025-10-31,Dashen,Google Play,en,NEGATIVE,0.9998226761817932,['Other']
"Banking made simple, smart, and safe.",5,2025-10-28,Dashen,Google Play,en,POSITIVE,0.9997703433036804,['Other']
It is the best of all i liked it i used it almost 2 years. As a idea i ask dashen bank system officier please make it self registerable app,5,2025-10-27,Dashen,Google Play,en,NEGATIVE,0.9920617341995239,['Other']
gngu,5,2025-10-20,Dashen,Google Play,other,NEGATIVE,0.911952018737793,['Other']
"The app is very good , but it does not tell the account number to which transfer is made and the transfer reciever also does not know from whom the transaction was made.Moreover it requires frequent update within short period. Hence improve it accordingly.",4,2025-09-09,Dashen,Google Play,en,POSITIVE,0.9661493301391602,"['Transaction Issues', 'User Interface']"
"The best app and easy to use. The only draw back, it has no password reset option without going to brach. Pls modify it.",3,2025-08-24,Dashen,Google Play,en,POSITIVE,0.9886998534202576,['Other']
Please enable the app for sreen shoot,1,2025-08-18,Dashen,Google Play,en,POSITIVE,0.9716950058937073,['Other']
the best mobile banking app in Ethiopia,5,2025-07-19,Dashen,Google Play,en,POSITIVE,0.9997679591178894,['Other']
ግኡድ app,5,2025-07-17,Dashen,Google Play,am,POSITIVE,0.36807534098625183,['Other']
it's awesome application but there is no available card less système,5,2025-07-11,Dashen,Google Play,en,NEGATIVE,0.9828773140907288,['Other']
The app suddenly stops,1,2025-06-12,Dashen,Google Play,en,NEGATIVE,0.9990180730819702,['Other']
it is even super than super app,5,2025-06-12,Dashen,Google Play,en,POSITIVE,0.9946674108505249,['Other']
It would be more helpful if a/c no used for transfer are saved and usable for any future time transfers,4,2025-06-10,Dashen,Google Play,en,NEGATIVE,0.99860018491745,"['Transaction Issues', 'Customer Support']"
truly one step ahead,4,2025-06-09,Dashen,Google Play,en,POSITIVE,0.9998230338096619,['Other']
bast smart bank sistem dashen amole dashen bamk,5,2025-05-17,Dashen,Google Play,other,POSITIVE,0.9796091914176941,['Other']
ለአጠቃቀም እጅግ ቀላልና ድህንነቱ የተጠበቀ ነው።,5,2025-05-16,Dashen,Google Play,am,POSITIVE,0.43255212903022766,['User Interface']
"Worst app possible, I don't think it gets worse than this. Least user friendly process to exchange your own money, far too many hurdles you have to get past to make a simple money transfer. Even after getting past all the hurdles you are restricted with a min and I believe a max amount of your own money you have access to, not to mention time restrictions; I wasn't able to access my money past midnight multiple times. You can't change tab to another app, having opened this without it crashing.",1,2025-05-15,Dashen,Google Play,en,NEGATIVE,0.9994826316833496,"['App Performance', 'Transaction Issues']"
I'm a Dashen Bank customer as I know its function and duty. Thanks.,5,2025-05-15,Dashen,Google Play,en,POSITIVE,0.9982101917266846,['Other']
Amole is the digital mobile application what i prefer.,5,2025-05-15,Dashen,Google Play,en,POSITIVE,0.9839359521865845,['Other']
best mobile banking app👍,5,2025-05-10,Dashen,Google Play,other,POSITIVE,0.9994445443153381,['Other']
Complicated and fake app,1,2025-04-29,Dashen,Google Play,en,NEGATIVE,0.9995527863502502,['Other']
Its Good updation from Previous,3,2025-04-25,Dashen,Google Play,en,POSITIVE,0.9963968396186829,['Other']
yarid dima,5,2025-04-17,Dashen,Google Play,other,NEGATIVE,0.9857510328292847,['Other']
"Requires updates too frequently, often has server related issues, the fingerprint always requires updating, it's the most unreliable app I've used and always fails when you want to make urgent payments.",2,2025-04-10,Dashen,Google Play,en,NEGATIVE,0.9995680451393127,"['User Interface', 'Fees & Charges']"
dashin,3,2025-04-08,Dashen,Google Play,other,POSITIVE,0.999108612537384,['Other']
disappointed because of option to transfer cash on telebirr is limited for self only.... those and other similar given choices by the bank used us to choose this bank over others! no doubt I will be not preferring this bank with no unique incentives.,1,2025-03-29,Dashen,Google Play,en,NEGATIVE,0.9996254444122314,['Transaction Issues']
everything is perfect,5,2025-03-29,Dashen,Google Play,en,POSITIVE,0.9998743534088135,['Other']
Dashin Bank#1,5,2025-03-20,Dashen,Google Play,other,POSITIVE,0.9960812926292419,['Other']
Both Amole & Dashen superApp are by far the worst mobile banking apps i have ever came across. if only there is 0 star option,1,2025-03-18,Dashen,Google Play,en,NEGATIVE,0.9997686743736267,['Other']
"funny app, so much gymnastics just to be an app for sending and receiving money.",3,2025-03-18,Dashen,Google Play,en,POSITIVE,0.9542818665504456,['Fees & Charges']
I use this app so many times so i like it,5,2025-03-17,Dashen,Google Play,en,POSITIVE,0.9994094371795654,['Other']
Why did u change the option to transfer to other tellebirr account,1,2025-03-17,Dashen,Google Play,en,NEGATIVE,0.9981628060340881,['Transaction Issues']
It's nice and simple to use app.,5,2025-03-16,Dashen,Google Play,en,POSITIVE,0.9998540878295898,['Other']
